X,Y,OBJECTID,DATEEND,TIMESTART,TIMEEND,ADDRESS,CODE_DEFINED,ARREST
-76.1468721209655,43.059858743392,1942,2018/05/24,1455,1455,600 BUTTERNUT ST,LARCENY,
-76.1356170001341,43.0550099995856,1943,2018/06/30,0000,0800,300 GERTRUDE ST,MV THEFT,
-76.1643720006031,43.0414830000736,1944,2018/06/30,1830,1828,300 SHONNARD ST,AGGRAVATED ASSAULT,
-76.1460377715773,43.0269470595528,1945,2018/05/24,1944,1944,2000 S  SALINA ST,LARCENY,
-76.1483475003759,43.0140509998091,1946,2018/06/30,1030,1500,300 W  OSTRANDER AV,BURGLARY,
,,1947,2018/05/24,2108,2108,9000 DESTINY USA DR,LARCENY,
,,1948,2018/05/25,1412,1412,0 DESTINY USA DR,LARCENY,
-76.1340645006109,43.0162560003401,1949,2018/06/30,0000,0200,700 IVY RIDGE RD,LARCENY,
-76.1346810004422,43.0424279998601,1950,2018/06/30,1725,1525,700 UNIVERSITY AV,LARCENY,
-76.1392748173818,43.061356867122,1951,2018/05/25,2035,2038,300 BEECHER ST,ROBBERY,
-76.1492260448693,43.0557919118681,1952,2018/05/25,0016,0016,300 PROSPECT AV,AGGRAVATED ASSAULT,
-76.1432040003162,43.0640730000371,1953,2018/07/01,0000,0700,1000 BUTTERNUT ST,BURGLARY,
-76.1230848418349,43.0724084941295,1954,2018/05/23,0740,0740,1800 TEALL AV,MV THEFT,
