X,Y,DATEEND,TIMESTART,TIMEEND,ADDRESS,Arrest,LarcenyCode,CODE_DEFINED,LAT,LONG,ObjectId
-8477382.0499605,5318739.12727371,2023/01/21 00:00:00+00,1430,1100,100 DICKERSON ST     ,,From Building,LARCENY,43.044444012,-76.153618648,180
,,2023/05/09 00:00:00+00,2250,2300,0 UNKNOWN        ,Yes,,ROBBERY,,,181
-8477382.0499605,5318739.12727371,2023/05/07 00:00:00+00,0035,40,100 DICKERSON ST   ,Yes,,ROBBERY,43.044444012,-76.153618648,182
,,2023/05/13 00:00:00+00,0345,350,0 UNKNOWN    ,,All Other,LARCENY,,,183
-8477382.0499605,5318739.12727371,2023/04/20 00:00:00+00,0000,900,100 DICKERSON ST     ,,All Other,LARCENY,43.044444012,-76.153618648,184
,,2023/07/16 00:00:00+00,0513,513,0 UNKNOWN    ,,,AGGRAVATED ASSAULT,,,185
-8477382.0499605,5318739.12727371,2023/06/11 00:00:00+00,0000,600,100 DICKERSON ST     ,,All Other,LARCENY,43.044444012,-76.153618648,186
,,2023/02/15 00:00:00+00,1438,1438,0 UNKNOWN    ,,,AGGRAVATED ASSAULT,,,187
-8477382.0499605,5318739.12727371,2023/05/30 00:00:00+00,1504,1504,100 DICKERSON ST     ,,,AGGRAVATED ASSAULT,43.044444012,-76.153618648,188
-8479620.05618786,5322321.931704,2023/07/24 00:00:00+00,0206,206,1 DESTINY USA DR,,From Building,BURGLARY,43.067961,-76.1737229999999,189
-8477382.0499605,5318739.12727371,2023/10/14 00:00:00+00,2300,745,100 DICKERSON ST     ,,Motor Vehicle,MV THEFT,43.044444012,-76.153618648,190
-8477382.0499605,5318739.12727371,2023/07/26 00:00:00+00,1400,1323,100 DICKERSON ST     ,,All Other,LARCENY,43.044444012,-76.153618648,191
,,2023/10/09 00:00:00+00,2000,2000,0 UNKNOWN        ,,,AGGRAVATED ASSAULT,,,192
-8477382.0499605,5318739.12727371,2023/07/17 00:00:00+00,1932,1932,100 DICKERSON ST     ,Yes,All Other,LARCENY,43.044444012,-76.153618648,193
-8477382.0499605,5318739.12727371,2023/10/14 00:00:00+00,2100,730,100 DICKERSON ST     ,,Motor Vehicle,MV THEFT,43.044444012,-76.153618648,194
,,2023/04/22 00:00:00+00,1500,1524,0 UNKNOWN    ,,All Other,LARCENY,,,195
,,2023/03/25 00:00:00+00,0000,19,0 UNKNOWN    ,,From Motor Vehicle,LARCENY,,,196
,,2023/10/28 00:00:00+00,0313,313,0 UNKNOWN    ,,Motor Vehicle,MV THEFT,,,197
,,2023/01/26 00:00:00+00,2020,2020,0 UNKNOWN    ,,All Other,LARCENY,,,198
,,2023/07/24 00:00:00+00,1553,1553,0 UNKNOWN    ,,,AGGRAVATED ASSAULT,,,199
-8478039.59760601,5322945.94393786,2023/05/09 00:00:00+00,1000,1511,0 BEAR ST & SPRING ST    ,,All Other,LARCENY,43.072056,-76.159525499,200
-8473298.72335474,5320591.3730477,2023/01/04 00:00:00+00,1335,1335,0 VANN ST & DILLAYE AV        ,,,AGGRAVATED ASSAULT,43.0566030000001,-76.1169375009999,201
-8473582.75492419,5320563.9499759,2023/03/01 00:00:00+00,0000,0,0 VANN ST & GREENWAY AV    ,,All Other,LARCENY,43.0564230000001,-76.119489,202
-8479620.05618786,5322321.931704,2023/06/10 00:00:00+00,1300,1300,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,203
-8477382.0499605,5318739.12727371,2023/06/23 00:00:00+00,0630,631,100 DICKERSON ST     ,,All Other,LARCENY,43.044444012,-76.153618648,204
,,2023/05/06 00:00:00+00,1945,1947,0 VELASKO RD & ROWLAND ST    ,,,ROBBERY,,,205
-8478769.46395872,5320909.48656353,2023/10/28 00:00:00+00,2120,2135,0 VAN RENSSELAER ST & W KIRKPATRICK ST        ,,,AGGRAVATED ASSAULT,43.0586910000001,-76.166082,206
-8477382.0499605,5318739.12727371,2023/06/13 00:00:00+00,1604,1604,100 DICKERSON ST     ,,,AGGRAVATED ASSAULT,43.044444012,-76.153618648,207
-8479226.82008664,5321290.68857876,2023/02/02 00:00:00+00,1230,1325,0 W BEAR ST & VAN RENSSELAER ST        ,,Motor Vehicle,MV THEFT,43.0611930000001,-76.1701905,208
-8477382.0499605,5318739.12727371,2023/02/28 00:00:00+00,2036,2036,100 DICKERSON ST     ,,,AGGRAVATED ASSAULT,43.044444012,-76.153618648,209
-8477382.0499605,5318739.12727371,2023/12/25 00:00:00+00,2007,2007,100 DICKERSON ST     ,Yes,From Motor Vehicle,LARCENY,43.044444012,-76.153618648,210
,,2023/04/22 00:00:00+00,1445,1545,0 WALSH CIR    ,,From Motor Vehicle,LARCENY,,,211
-8477382.0499605,5318739.12727371,2023/07/02 00:00:00+00,1200,835,100 DICKERSON ST     ,,From Motor Vehicle,LARCENY,43.044444012,-76.153618648,212
-8476523.7602112,5314778.1107514,2023/03/31 00:00:00+00,1245,1255,0 W CORNING AV & CANNON ST    ,,,AGGRAVATED ASSAULT,43.0184340000001,-76.1459085,213
-8476283.48799963,5309755.92702259,2023/10/09 00:00:00+00,0100,1000,100 DORWIN AV   ,,Motor Vehicle,MV THEFT,42.9854399870001,-76.1437500979999,214
,,2023/07/27 00:00:00+00,0050,50,0 WALSH CIR    ,,From Building,LARCENY,,,215
-8472300.49966218,5319057.37057385,2023/02/10 00:00:00+00,2315,2315,100 DIDAMA ST     ,,,ROBBERY,43.046533278,-76.107970305,216
,,2023/05/06 00:00:00+00,1155,629,0 WALSH CIR    ,,From Motor Vehicle,LARCENY,,,217
-8479068.75531527,5317607.1932503,2023/06/20 00:00:00+00,2152,2152,100 DUDLEY ST     ,Yes,,AGGRAVATED ASSAULT,43.037012293,-76.1687705799999,218
-8479620.05618786,5322321.931704,2023/07/08 00:00:00+00,1850,1850,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,219
-8479068.75531527,5317607.1932503,2023/08/10 00:00:00+00,2033,2033,100 DUDLEY ST     ,,,ROBBERY,43.037012293,-76.1687705799999,220
,,2023/10/03 00:00:00+00,1032,1032,0 WALSH CIR    ,,All Other,LARCENY,,,221
-8476123.9687278,5318117.98051142,2023/09/06 00:00:00+00,1700,2308,100 DYER CT     ,Yes,From Building,BURGLARY,43.040365981,-76.1423171119999,222
,,2023/10/27 00:00:00+00,0315,315,0 WALSH CIR    ,,All Other,LARCENY,,,223
-8474398.49213021,5321569.96518914,2023/10/14 00:00:00+00,0000,1400,100 DURSTON AV   ,,Motor Vehicle,MV THEFT,43.0630259530001,-76.126816892,224
-8477342.79336471,5318617.11758358,2023/03/19 00:00:00+00,0000,0,0 W ONONDAGA ST & S CLINTON ST    ,,All Other,LARCENY,43.043643,-76.153266,225
-8476123.9687278,5318117.98051142,2023/10/11 00:00:00+00,0544,650,100 DYER CT     ,,From Motor Vehicle,LARCENY,43.040365981,-76.1423171119999,226
-8476123.9687278,5318117.98051142,2023/08/10 00:00:00+00,0113,113,100 DYER CT     ,,All Other,LARCENY,43.040365981,-76.1423171119999,227
,,2023/12/19 00:00:00+00,2342,2342,0         ,,Motor Vehicle,MV THEFT,,,228
-8476123.9687278,5318117.98051142,2023/10/11 00:00:00+00,0544,650,100 DYER CT     ,,From Building,LARCENY,43.040365981,-76.1423171119999,229
-8480831.32356719,5318714.44956993,2023/10/15 00:00:00+00,0145,150,0 WHITTIER AV & BURNET PARK DR    ,,Motor Vehicle,MV THEFT,43.0442820000001,-76.184604,230
-8477726.19505684,5315639.09286879,2023/09/23 00:00:00+00,2115,2200,100 E  BISSELL ST     ,,From Motor Vehicle,LARCENY,43.0240885760001,-76.156710156,231
-8479620.05618786,5322321.931704,2023/11/16 00:00:00+00,1522,1522,1 DESTINY USA DR,,Shoplifting,BURGLARY,43.067961,-76.1737229999999,232
-8477726.19505684,5315639.09286879,2023/01/24 00:00:00+00,1630,1630,100 E  BISSELL ST     ,,Motor Vehicle,MV THEFT,43.0240885760001,-76.156710156,233
-8477971.97112667,5319393.05990351,2023/05/11 00:00:00+00,1510,1511,0 W FAYETTE ST & S WEST ST        ,,,AGGRAVATED ASSAULT,43.0487370000001,-76.158918,234
-8477219.99872684,5319129.18917651,2023/06/20 00:00:00+00,1340,1410,100 E  JEFFERSON ST     ,Yes,Shoplifting,LARCENY,43.047004757,-76.1521629169999,235
-8479620.05618786,5322321.931704,2023/06/30 00:00:00+00,1924,1924,1 DESTINY USA DR,,All Other,LARCENY,43.067961,-76.1737229999999,236
-8477214.12551051,5319659.62634555,2023/02/18 00:00:00+00,1140,200,100 E  WATER ST     ,,All Other,LARCENY,43.0504868900001,-76.152110157,237
-8477214.12551051,5319659.62634555,2023/09/03 00:00:00+00,0000,1452,100 E  WATER ST     ,,Of Bicycle,MV THEFT,43.0504868900001,-76.152110157,238
-8479620.05618786,5322321.931704,2023/11/16 00:00:00+00,1746,1746,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,239
-8476521.65148609,5316080.13570293,2023/03/14 00:00:00+00,1430,1757,100 E BEARD AV   ,Yes,From Building,BURGLARY,43.026984962,-76.145889557,240
-8479620.05618786,5322321.931704,2023/11/22 00:00:00+00,1426,1426,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,241
-8477726.19505684,5315639.09286879,2023/11/12 00:00:00+00,2230,2230,100 E BISSELL ST     ,,Motor Vehicle,MV THEFT,43.0240885760001,-76.156710156,242
-8476521.65148609,5316080.13570293,2023/08/12 00:00:00+00,1700,2100,100 E BEARD AV   ,,Motor Vehicle,MV THEFT,43.026984962,-76.145889557,243
-8479620.05618786,5322321.931704,2023/07/01 00:00:00+00,1705,2245,1 DESTINY USA DR,,From Motor Vehicle,LARCENY,43.067961,-76.1737229999999,244
-8476192.04627371,5315113.72041438,2023/10/29 00:00:00+00,2200,2200,100 E BRIGHTON AV   ,,Motor Vehicle,MV THEFT,43.020638208,-76.142928663,245
-8479620.05618786,5322321.931704,2023/11/16 00:00:00+00,1831,1836,1 DESTINY USA DR,,All Other,LARCENY,43.067961,-76.1737229999999,246
-8476192.04627371,5315113.72041438,2023/10/28 00:00:00+00,2142,2142,100 E BRIGHTON AV   ,,Motor Vehicle,MV THEFT,43.020638208,-76.142928663,247
-8476192.04627371,5315113.72041438,2023/07/28 00:00:00+00,0500,122,100 E BRIGHTON AV   ,Yes,Motor Vehicle,MV THEFT,43.020638208,-76.142928663,248
-8479620.05618786,5322321.931704,2023/06/10 00:00:00+00,1250,1250,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,249
-8477290.46207209,5311635.22675908,2023/06/12 00:00:00+00,2132,632,100 E CHAFFEE AV ,,Motor Vehicle,MV THEFT,42.997788412,-76.1527958999999,250
-8479620.05618786,5322321.931704,2023/07/03 00:00:00+00,1345,1345,1 DESTINY USA DR,Yes,From Building,BURGLARY,43.067961,-76.1737229999999,251
-8476192.04627371,5315113.72041438,2023/08/04 00:00:00+00,2200,800,100 E BRIGHTON AV   ,Yes,Motor Vehicle,MV THEFT,43.020638208,-76.142928663,252
-8479620.05618786,5322321.931704,2023/07/20 00:00:00+00,1925,1930,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,253
-8476192.04627371,5315113.72041438,2023/05/02 00:00:00+00,0756,756,100 E BRIGHTON AV   ,Yes,All Other,LARCENY,43.020638208,-76.142928663,254
-8479620.05618786,5322321.931704,2023/07/09 00:00:00+00,1057,1057,1 DESTINY USA DR,,All Other,LARCENY,43.067961,-76.1737229999999,255
-8476443.11569665,5315857.91033303,2023/09/29 00:00:00+00,0020,25,100 E COLVIN ST     ,,,ROBBERY,43.0255255960001,-76.145184058,256
-8476443.11569665,5315857.91033303,2023/10/11 00:00:00+00,1444,1444,100 E COLVIN ST     ,,From Motor Vehicle,MV THEFT,43.0255255960001,-76.145184058,257
-8479620.05618786,5322321.931704,2023/11/17 00:00:00+00,2000,2010,1 DESTINY USA DR,,All Other,LARCENY,43.067961,-76.1737229999999,258
-8476210.49836986,5312785.8987018,2023/10/13 00:00:00+00,0111,111,100 E GLEN AV   ,,,AGGRAVATED ASSAULT,43.0053479750001,-76.1430944209999,259
-8476210.49836986,5312785.8987018,2023/10/19 00:00:00+00,2127,2127,100 E GLEN AV   ,Yes,,AGGRAVATED ASSAULT,43.0053479750001,-76.1430944209999,260
-8479620.05618786,5322321.931704,2023/06/28 00:00:00+00,1650,1650,1 DESTINY USA DR,,From Motor Vehicle,LARCENY,43.067961,-76.1737229999999,261
-8477219.99872684,5319129.18917651,2023/06/22 00:00:00+00,1830,2315,100 E JEFFERSON ST     ,,From Building,BURGLARY,43.047004757,-76.1521629169999,262
-8479620.05618786,5322321.931704,2023/07/04 00:00:00+00,1247,1248,1 DESTINY USA DR,,All Other,LARCENY,43.067961,-76.1737229999999,263
-8477219.99872684,5319129.18917651,2023/08/04 00:00:00+00,1348,1348,100 E JEFFERSON ST     ,Yes,From Building,BURGLARY,43.047004757,-76.1521629169999,264
-8477219.99872684,5319129.18917651,2023/05/12 00:00:00+00,1200,1200,100 E JEFFERSON ST     ,,All Other,MV THEFT,43.047004757,-76.1521629169999,265
-8479620.05618786,5322321.931704,2023/11/17 00:00:00+00,1817,1817,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,266
-8476050.70102195,5314001.1740992,2023/08/02 00:00:00+00,0900,900,100 E MATSON AV   ,,From Motor Vehicle,LARCENY,43.013330953,-76.141658937,267
-8479620.05618786,5322321.931704,2023/07/04 00:00:00+00,1305,1306,1 DESTINY USA DR,,All Other,LARCENY,43.067961,-76.1737229999999,268
-8476135.32565357,5314955.75014101,2023/11/17 00:00:00+00,0518,518,100 E LAFAYETTE AV   ,,,AGGRAVATED ASSAULT,43.0196007050001,-76.142419133,269
-8477793.88777127,5312855.77333063,2023/12/19 00:00:00+00,1202,1508,0 MAXWELL CT     ,,From Building,BURGLARY,43.0058070000001,-76.1573182499999,270
-8476135.32565357,5314955.75014101,2023/12/09 00:00:00+00,1100,1417,100 E LAFAYETTE AV   ,,From Building,LARCENY,43.0196007050001,-76.142419133,271
-8479620.05618786,5322321.931704,2023/11/17 00:00:00+00,1541,1541,1 DESTINY USA DR,,Shoplifting,BURGLARY,43.067961,-76.1737229999999,272
-8476911.34250681,5317355.96127077,2023/07/17 00:00:00+00,0825,825,100 E RAYNOR AV   ,,,AGGRAVATED ASSAULT,43.0353627060001,-76.149390211,273
-8479620.05618786,5322321.931704,2023/07/06 00:00:00+00,1513,1830,1 DESTINY USA DR,,All Other,LARCENY,43.067961,-76.1737229999999,274
-8475122.68664354,5314787.95851495,2023/11/17 00:00:00+00,1830,0,100 E REMINGTON AV   ,,Motor Vehicle,MV THEFT,43.0184986790001,-76.133322442,275
-8479620.05618786,5322321.931704,2023/07/17 00:00:00+00,2233,2345,1 DESTINY USA DR,,All Other,LARCENY,43.067961,-76.1737229999999,276
-8477214.12551051,5319659.62634555,2023/02/13 00:00:00+00,2310,800,100 E WATER ST     ,Yes,Motor Vehicle,MV THEFT,43.0504868900001,-76.152110157,277
-8479620.05618786,5322321.931704,2023/11/16 00:00:00+00,1220,1500,1 DESTINY USA DR,,All Other,LARCENY,43.067961,-76.1737229999999,278
-8478023.76719518,5315305.67233157,2023/06/02 00:00:00+00,1713,1713,100 EASTMAN AV   ,,,AGGRAVATED ASSAULT,43.021898869,-76.159383292,279
-8477214.12551051,5319659.62634555,2023/10/08 00:00:00+00,1030,1041,100 E WATER ST     ,,Motor Vehicle,MV THEFT,43.0504868900001,-76.152110157,280
-8471890.00024564,5318989.73977067,2023/11/29 00:00:00+00,1200,1230,100 EDGEHILL RD     ,,All Other,LARCENY,43.0460892880001,-76.104282726,281
-8476409.2926052,5315750.3955252,2023/09/09 00:00:00+00,2100,953,100 ELK ST     ,,From Motor Vehicle,LARCENY,43.0248195280001,-76.1448802199999,282
-8476409.2926052,5315750.3955252,2023/04/22 00:00:00+00,1741,1741,100 ELK ST     ,,From Building,LARCENY,43.0248195280001,-76.1448802199999,283
-8473919.70199094,5321633.50501291,2023/07/02 00:00:00+00,1810,919,100 ELDORADO ST     ,,All Other,LARCENY,43.063442971,-76.122515847,284
-8477627.38553911,5315168.78970056,2023/03/31 00:00:00+00,1237,1237,100 ELMHURST AV   ,Yes,,ROBBERY,43.0209998830001,-76.155822535,285
-8476409.2926052,5315750.3955252,2023/09/18 00:00:00+00,0200,1035,100 ELK ST     ,,From Motor Vehicle,LARCENY,43.0248195280001,-76.1448802199999,286
-8478266.35986154,5314828.14521412,2023/12/20 00:00:00+00,1345,1301,100 ELMWOOD AVE    ,,All Other,LARCENY,43.0187626200001,-76.161562539,287
-8477466.36423338,5312761.9352608,2023/01/03 00:00:00+00,0921,921,100 ENGLEWOOD AV   ,,All Other,LARCENY,43.005190552,-76.154376056,288
-8481211.31365089,5320152.48848411,2023/01/13 00:00:00+00,1930,1030,100 ERIE ST     ,,Motor Vehicle,MV THEFT,43.053722179,-76.188017509,289
-8477212.33727421,5319713.37257234,2023/09/05 00:00:00+00,1500,630,100 ERIE BLVD E,,From Motor Vehicle,LARCENY,43.0508397040001,-76.152094093,290
-8476673.14974333,5315616.18556417,2023/01/03 00:00:00+00,2242,2242,100 FAGE AV   ,Yes,Pocket Picking,LARCENY,43.0239381370001,-76.147250489,291
-8476673.14974333,5315616.18556417,2023/07/16 00:00:00+00,2100,1800,100 FAGE AV   ,,,BURGLARY,43.0239381370001,-76.147250489,292
-8479796.48066022,5320122.57360737,2023/07/24 00:00:00+00,2109,2109,100 EUREKA ST     ,Yes,All Other,LARCENY,43.0535258140001,-76.175307848,293
-8476673.14974333,5315616.18556417,2023/06/03 00:00:00+00,2300,1700,100 FAGE AV   ,Yes,From Building,BURGLARY,43.0239381370001,-76.147250489,294
-8476673.14974333,5315616.18556417,2023/06/29 00:00:00+00,0338,340,100 FAGE AV   ,,From Motor Vehicle,LARCENY,43.0239381370001,-76.147250489,295
-8476673.14974333,5315616.18556417,2023/08/06 00:00:00+00,2200,645,100 FAGE AV   ,,From Motor Vehicle,LARCENY,43.0239381370001,-76.147250489,296
-8476673.14974333,5315616.18556417,2023/09/08 00:00:00+00,0945,700,100 FAGE AV   ,,From Motor Vehicle,LARCENY,43.0239381370001,-76.147250489,297
-8474071.96690551,5322973.79398906,2023/12/20 00:00:00+00,1835,1835,100 FEIGEL AVE    ,,All Other,LARCENY,43.072238756,-76.123883666,298
-8473174.24723598,5318880.76410175,2023/04/21 00:00:00+00,0501,1243,100 FELLOWS AV   ,,All Other,LARCENY,43.045373866,-76.115819313,299
-8473174.24723598,5318880.76410175,2023/04/21 00:00:00+00,1224,1224,100 FELLOWS AV   ,,From Motor Vehicle,LARCENY,43.045373866,-76.115819313,300
-8470599.16982063,5318408.7482888,2023/07/19 00:00:00+00,0230,230,100 E GENESEE ST     ,,From Building,LARCENY,43.0422750000001,-76.092686999,301
-8470599.16982063,5318408.7482888,2023/11/23 00:00:00+00,0105,105,100 E GENESEE ST     ,Yes,,AGGRAVATED ASSAULT,43.0422750000001,-76.092686999,302
-8470599.16982063,5318408.7482888,2023/02/03 00:00:00+00,1530,1030,100 E GENESEE ST     ,,All Other,LARCENY,43.0422750000001,-76.092686999,303
-8477092.82544813,5318776.13938196,2023/09/11 00:00:00+00,0135,135,100 E ONONDAGA ST     ,,,AGGRAVATED ASSAULT,43.0446870000001,-76.1510205,304
-8477092.82544813,5318776.13938196,2023/08/31 00:00:00+00,0457,457,100 E ONONDAGA ST     ,Yes,From Building,LARCENY,43.0446870000001,-76.1510205,305
-8477092.82544813,5318776.13938196,2023/05/03 00:00:00+00,0201,205,100 E ONONDAGA ST     ,,From Building,LARCENY,43.0446870000001,-76.1510205,306
-8477092.82544813,5318776.13938196,2023/08/27 00:00:00+00,1600,841,100 E ONONDAGA ST     ,,All Other,LARCENY,43.0446870000001,-76.1510205,307
-8477092.82544813,5318776.13938196,2023/05/11 00:00:00+00,1600,2130,100 E ONONDAGA ST   ,,From Motor Vehicle,LARCENY,43.0446870000001,-76.1510205,308
-8476232.71540252,5311085.87335652,2023/08/06 00:00:00+00,2230,2230,100 E WARRINGTON RD     ,Yes,Motor Vehicle,MV THEFT,42.994179,-76.143294,309
-8477183.49517338,5319493.14196132,2023/03/25 00:00:00+00,1924,1100,100 E WASHINGTON ST     ,,From Building,BURGLARY,43.0493940000001,-76.1518349999999,310
-8477183.49517338,5319493.14196132,2023/04/26 00:00:00+00,1945,550,100 E WASHINGTON ST     ,,Motor Vehicle,MV THEFT,43.0493940000001,-76.1518349999999,311
-8477183.49517338,5319493.14196132,2023/11/07 00:00:00+00,0500,1011,100 E WASHINGTON ST     ,,From Motor Vehicle,LARCENY,43.0493940000001,-76.1518349999999,312
-8477370.84587639,5314647.93287632,2023/03/29 00:00:00+00,1600,830,100 EDMUND AV   ,,From Building,BURGLARY,43.0175790000001,-76.153518,313
-8473286.19980071,5322681.24794269,2023/08/23 00:00:00+00,0100,130,100 EDTIM RD     ,,Motor Vehicle,MV THEFT,43.070319,-76.1168249999999,314
-8473286.19980071,5322681.24794269,2023/11/26 00:00:00+00,0215,215,100 EDTIM RD     ,Yes,,AGGRAVATED ASSAULT,43.070319,-76.1168249999999,315
-8473286.19980071,5322681.24794269,2023/08/28 00:00:00+00,2200,900,100 EDTIM RD     ,,Of Bicycle,MV THEFT,43.070319,-76.1168249999999,316
-8473286.19980071,5322681.24794269,2023/10/14 00:00:00+00,0300,300,100 EDTIM RD   ,,Motor Vehicle,MV THEFT,43.070319,-76.1168249999999,317
-8473286.19980071,5322681.24794269,2023/09/20 00:00:00+00,2230,800,100 EDTIM RD     ,Yes,From Motor Vehicle,MV THEFT,43.070319,-76.1168249999999,318
-8473286.19980071,5322681.24794269,2023/10/09 00:00:00+00,1425,2250,100 EDTIM RD     ,,From Building,BURGLARY,43.070319,-76.1168249999999,319
-8473286.19980071,5322681.24794269,2023/08/10 00:00:00+00,0045,45,100 EDTIM RD     ,,Of Bicycle,MV THEFT,43.070319,-76.1168249999999,320
-8473286.19980071,5322681.24794269,2023/08/16 00:00:00+00,0154,154,100 EDTIM RD     ,,From Motor Vehicle,LARCENY,43.070319,-76.1168249999999,321
-8473286.19980071,5322681.24794269,2023/04/12 00:00:00+00,0830,1500,100 EDTIM RD     ,,From Building,LARCENY,43.070319,-76.1168249999999,322
-8473286.19980071,5322681.24794269,2023/01/23 00:00:00+00,0917,917,100 EDTIM RD     ,,All Other,LARCENY,43.070319,-76.1168249999999,323
-8473286.19980071,5322681.24794269,2023/10/22 00:00:00+00,2000,830,100 EDTIM RD     ,,Motor Vehicle,MV THEFT,43.070319,-76.1168249999999,324
-8473286.19980071,5322681.24794269,2023/01/28 00:00:00+00,2100,2223,100 EDTIM RD     ,,Motor Vehicle,MV THEFT,43.070319,-76.1168249999999,325
-8473286.19980071,5322681.24794269,2023/09/11 00:00:00+00,0326,355,100 EDTIM RD     ,,,AGGRAVATED ASSAULT,43.070319,-76.1168249999999,326
-8477149.4314092,5324139.22627855,2023/09/28 00:00:00+00,1700,800,100 ELLEN ST     ,,Motor Vehicle,MV THEFT,43.079886,-76.151529,327
-8477149.4314092,5324139.22627855,2023/09/23 00:00:00+00,0330,330,100 ELLEN ST     ,,Motor Vehicle,MV THEFT,43.079886,-76.151529,328
-8475834.46992421,5318682.91937883,2023/08/31 00:00:00+00,2300,2300,100 ELIZ.BLACKWELL ST     ,,From Building,LARCENY,43.0440750000001,-76.1397165,329
-8480691.06100879,5319229.91473747,2023/07/31 00:00:00+00,0106,110,100 EMERSON AV   ,Yes,All Other,LARCENY,43.047666,-76.183344,330
-8480691.06100879,5319229.91473747,2023/07/11 00:00:00+00,2200,2005,100 EMERSON AV   ,,From Building,BURGLARY,43.047666,-76.183344,331
-8470577.12878408,5318130.47285814,2023/03/09 00:00:00+00,1200,922,100 ENFIELD PL     ,,Unknown,LARCENY,43.040448,-76.0924890009999,332
-8473881.8147362,5314857.58866104,2023/11/03 00:00:00+00,2100,1000,100 FARM ACRE RD     ,,From Motor Vehicle,LARCENY,43.0189560000001,-76.1221755,333
-8471794.9082423,5319405.39872941,2023/10/09 00:00:00+00,1230,1330,100 FAYETTE BLVD   ,,Of Bicycle,MV THEFT,43.048818,-76.1034284999999,334
-8473881.8147362,5314857.58866104,2023/02/12 00:00:00+00,1115,1115,100 FARM ACRE RD     ,,All Other,LARCENY,43.0189560000001,-76.1221755,335
-8473881.8147362,5314857.58866104,2023/10/30 00:00:00+00,1330,1400,100 FARM ACRE RD     ,,All Other,LARCENY,43.0189560000001,-76.1221755,336
-8478740.91062065,5317318.99773464,2023/01/14 00:00:00+00,2245,315,100 FITCH ST   ,,Motor Vehicle,MV THEFT,43.0351200000001,-76.165825501,337
-8472663.53422896,5322651.0758185,2023/07/26 00:00:00+00,0230,230,100 FOBES AV   ,,Motor Vehicle,MV THEFT,43.070121,-76.1112315,338
