ObjectID,Loc_name,Status,Score,Match_type,Match_addr,LongLabel,ShortLabel,Addr_type,Type,PlaceName,Place_addr,Phone,URL,Rank,AddBldg,AddNum,AddNumFrom,AddNumTo,AddRange,Side,StPreDir,StPreType,StName,StType,StDir,BldgType,BldgName,LevelType,LevelName,UnitType,UnitName,SubAddr,StAddr,Block,Sector,Nbrhd,District,City,MetroArea,Subregion,Region,RegionAbbr,Territory,Zone,Postal,PostalExt,Country,LangCode,Distance,X,Y,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax,ExInfo,IN_SingleLine,USER_DATEEND,USER_TIMESTART,USER_TIMEEND,USER_ADDRESS,USER_CODE_DEFINED,USER_Arrest,USER_LarcenyCode
3047,SyrPoints,M,85.33,A,"1 DESTINY USA, 13204","1 DESTINY USA, 13204",1 DESTINY USA,PointAddress,,,"1 DESTINY USA, 13204",,,20,AERIE,1,,,,,,,DESTINY USA,,,,,,,,,,1 DESTINY USA,,,,,,,,,,,,13204,,,ENG,0,929661.248759723,1118108.16963039,929661.248759723,1118108.16963039,929395.812633645,929926.676166684,1117742.40786717,1118473.93464837,DR,1 DESTINY USA DR,2022/06/20 00:00:00+00,1659,1659,1 DESTINY USA DR,LARCENY,,
3048,SyrPoints,M,91.43,A,"1000 E GENESEE, 13210","1000 E GENESEE, 13210",1000 E GENESEE,PointAddress,,,"1000 E GENESEE, 13210",,,20,HILL MEDICAL CENTER,1000,,,,,E,,GENESEE,,,,,,,,,,1000 E GENESEE,,,,,,,,,,,,13210,,,ENG,0,939725.383035047,1110329.67982328,939725.383035047,1110329.67982328,939460.015660553,939990.741691004,1109963.7999192,1110695.56298257,ST,1000 E  GENESEE ST,2022/06/20 00:00:00+00,1245,1245,1000 E  GENESEE ST,LARCENY,,All Other
3049,SyrStreets,M,100,A,100 OAK ST,100 OAK ST,100 OAK ST,StreetAddress,,,100 OAK ST,,,20,,100,100,112,100-112,R,,,OAK,ST,,,,,,,,,100 OAK ST,,,,,,,,,,,,,,,ENG,0,940576.765686063,1112511.26290659,940576.765686063,1112511.26290659,940311.438481447,940842.084170889,1112145.37230815,1112877.15676031,,100 OAK ST,2022/06/25 00:00:00+00,0000,0000,100 OAK ST,MV THEFT,,Motor Vehicle
3050,SyrStreets,M,100,A,100 FARMER ST,100 FARMER ST,100 FARMER ST,StreetAddress,,,100 FARMER ST,,,20,,100,100,108,100-108,R,,,FARMER,ST,,,,,,,,,100 FARMER ST,,,,,,,,,,,,,,,ENG,0,939400.429668341,1116799.91397427,939400.429668341,1116799.91397427,939135.135342865,939665.715272438,1116434.03634613,1117165.7948577,,100 FARMER ST,2022/06/25 00:00:00+00,2330,2330,100 FARMER ST,ROBBERY,,All Other
3051,SyrStreets,M,100,A,100 ORLANDO AVE,100 ORLANDO AVE,100 ORLANDO AVE,StreetAddress,,,100 ORLANDO AVE,,,20,,100,100,198,100-198,R,,,ORLANDO,AVE,,,,,,,,,100 ORLANDO AVE,,,,,,,,,,,,,,,ENG,0,938075.014443918,1093995.97063879,938075.014443918,1093995.97063879,937809.422859417,938340.59731777,1093630.11444191,1094361.83009059,,100 ORLANDO AV,2022/06/25 00:00:00+00,1036,1036,100 ORLANDO AV,MV THEFT,Yes,Motor Vehicle
3052,SyrStreets,M,100,A,100 WENTE TER,100 WENTE TER,100 WENTE TER,StreetAddress,,,100 WENTE TER,,,20,,100,100,112,100-112,R,,,WENTE,TER,,,,,,,,,100 WENTE TER,,,,,,,,,,,,,,,ENG,0,934152.711904891,1097333.88620408,934152.711904891,1097333.88620408,933887.097317795,934418.317780959,1096968.07592978,1097699.69973313,,100 WENTE TER,2022/06/25 00:00:00+00,0805,0806,100 WENTE TER,AGGRAVATED ASSAULT,Yes,
3053,SyrStreets,M,100,A,1000 STOLP AVE,1000 STOLP AVE,1000 STOLP AVE,StreetAddress,,,1000 STOLP AVE,,,20,,1000,1000,1020,1000-1020,R,,,STOLP,AVE,,,,,,,,,1000 STOLP AVE,,,,,,,,,,,,,,,ENG,0,928126.073127635,1104252.1103309,928126.073127635,1104252.1103309,927860.444725825,928391.692817041,1103886.37021373,1104617.85370257,,1000 STOLP AV,2022/06/25 00:00:00+00,2130,2130,1000 STOLP AV,MV THEFT,,Motor Vehicle
3054,SyrStreets,M,100,A,2000 LODI ST,2000 LODI ST,2000 LODI ST,StreetAddress,,,2000 LODI ST,,,20,,2000,2000,2002,2000-2002,R,,,LODI,ST,,,,,,,,,2000 LODI ST,,,,,,,,,,,,,,,ENG,0,935090.319546421,1116491.3404398,935090.319546421,1116491.3404398,934824.951741503,935355.678631368,1116125.51430457,1116857.16983009,,2000 LODI ST,2022/06/25 00:00:00+00,0020,0020,2000 LODI ST,ROBBERY,,Pocket Picking
3055,SyrStreets,M,100,A,500 BROAD ST,500 BROAD ST,500 BROAD ST,StreetAddress,,,500 BROAD ST,,,20,,500,500,598,500-598,R,,,BROAD,ST,,,,,,,,,500 BROAD ST,,,,,,,,,,,,,,,ENG,0,944169.576695091,1104459.56365202,944169.576695091,1104459.56365202,943904.210116748,944434.934556248,1104093.63221368,1104825.49834576,,500 BROAD ST,2022/06/26 00:00:00+00,0400,0630,500 BROAD ST,BURGLARY,,From Building
3056,SyrStreets,M,100,A,700 STINARD AVE,700 STINARD AVE,700 STINARD AVE,StreetAddress,,,700 STINARD AVE,,,20,,700,700,746,700-746,R,,,STINARD,AVE,,,,,,,,,700 STINARD AVE,,,,,,,,,,,,,,,ENG,0,929740.387851648,1102671.26697191,929740.387851648,1102671.26697191,929474.766451697,930006.000539446,1102305.50799197,1103037.02920642,,700 STINARD AV,2022/06/25 00:00:00+00,1830,0930,700 STINARD AV,BURGLARY,,From Building
3057,SyrPoints,M,90,A,"400 BEATTIE, 13224","400 BEATTIE, 13224",400 BEATTIE,PointAddress,,,"400 BEATTIE, 13224",,,20,,400,,,,,,,BEATTIE,,,,,,,,,,400 BEATTIE,,,,,,,,,,,,13224,,,ENG,0,947156.61057099,1111026.5402709,947156.61057099,1111026.5402709,946891.371786049,947421.840634893,1110660.57156437,1111392.51223308,ST,400 BEATTIE ST,2022/06/20 00:00:00+00,2054,2054,400 BEATTIE ST,LARCENY,,Of MV Parts/Accessories
3058,SyrStreets,M,100,A,300 COURT ST,300 COURT ST,300 COURT ST,StreetAddress,,,300 COURT ST,,,20,,300,300,308,300-308,R,,,COURT,ST,,,,,,,,,300 COURT ST,,,,,,,,,,,,,,,ENG,0,933617.962208983,1117906.68366136,933617.962208983,1117906.68366136,933352.587695421,933883.328002364,1117540.8747449,1118272.49583282,,300 COURT ST,2022/06/25 00:00:00+00,2300,2300,300 COURT ST,LARCENY,,From Motor Vehicle
3059,SyrPoints,M,87.8,A,"400 S SALINA, 13202","400 S SALINA, 13202",400 S SALINA,PointAddress,,,"400 S SALINA, 13202",,,20,RED HOUSE THEATRE,400,,,,,S,,SALINA,,,,,,,,,,400 S SALINA,,,,,,,,,,,,13202,,,ENG,0,935291.335949067,1110358.98195595,935291.335949067,1110358.98195595,935025.897222558,935556.765958319,1109993.15492369,1110724.81224317,ST,400 N  SALINA ST,2022/06/20 00:00:00+00,1200,1300,400 N  SALINA ST,AGGRAVATED ASSAULT,Yes,
3060,SyrStreets,M,100,A,600 BUTTERNUT ST,600 BUTTERNUT ST,600 BUTTERNUT ST,StreetAddress,,,600 BUTTERNUT ST,,,20,,600,600,698,600-698,R,,,BUTTERNUT,ST,,,,,,,,,600 BUTTERNUT ST,,,,,,,,,,,,,,,ENG,0,936851.460123008,1115191.40635452,936851.460123008,1115191.40635452,936586.10508889,937116.806437222,1114825.55952969,1115557.25643446,,600 BUTTERNUT ST,2022/06/25 00:00:00+00,1716,1716,600 BUTTERNUT ST,LARCENY,Yes,
3061,SyrPoints,M,91.43,A,"500 CATHERINE, 13203","500 CATHERINE, 13203",500 CATHERINE,PointAddress,,,"500 CATHERINE, 13203",,,20,KLEEN FOOD MARKET,500,,,,,,,CATHERINE,,,,,,,,,,500 CATHERINE,,,,,,,,,,,,13203,,,ENG,0,937697.245279573,1113782.87117195,937697.245279573,1113782.87117195,937431.886886525,937962.594953111,1113417.0146049,1114148.73099415,ST,500 CATHERINE ST,2022/06/20 00:00:00+00,0205,0205,500 CATHERINE ST,LARCENY,,From Building
3062,SyrStreets,M,100,A,300 W BRIGHTON AVE,300 W BRIGHTON AVE,300 W BRIGHTON AVE,StreetAddress,,,300 W BRIGHTON AVE,,,20,,300,300,398,300-398,R,W,,BRIGHTON,AVE,,,,,,,,,300 W BRIGHTON AVE,,,,,,,,,,,,,,,ENG,0,936257.143605751,1100688.77010708,936257.143605751,1100688.77010708,935991.603565303,936522.674933037,1100322.93392964,1101054.60953943,,300 W  BRIGHTON AV,2022/06/25 00:00:00+00,1100,1100,300 W  BRIGHTON AV,LARCENY,,All Other
3063,SyrPoints,M,91.43,A,"500 CATHERINE, 13203","500 CATHERINE, 13203",500 CATHERINE,PointAddress,,,"500 CATHERINE, 13203",,,20,KLEEN FOOD MARKET,500,,,,,,,CATHERINE,,,,,,,,,,500 CATHERINE,,,,,,,,,,,,13203,,,ENG,0,937697.245279573,1113782.87117195,937697.245279573,1113782.87117195,937431.886886525,937962.594953111,1113417.0146049,1114148.73099415,ST,500 CATHERINE ST,2022/06/20 00:00:00+00,0140,0140,500 CATHERINE ST,ROBBERY,,All Other
3064,SyrStreets,M,100,A,900 BELLEVUE AVE,900 BELLEVUE AVE,900 BELLEVUE AVE,StreetAddress,,,900 BELLEVUE AVE,,,20,,900,900,968,900-968,R,,,BELLEVUE,AVE,,,,,,,,,900 BELLEVUE AVE,,,,,,,,,,,,,,,ENG,0,931467.3274371,1105445.80240173,931467.3274371,1105445.80240173,931201.767478237,931732.878682045,1105080.02216318,1105811.58589499,,900 BELLEVUE AV,2022/06/25 00:00:00+00,0730,0730,900 BELLEVUE AV,AGGRAVATED ASSAULT,Yes,
3065,SyrStreets,M,100,A,100 CULBERT ST,100 CULBERT ST,100 CULBERT ST,StreetAddress,,,100 CULBERT ST,,,20,,100,100,198,100-198,R,,,CULBERT,ST,,,,,,,,,100 CULBERT ST,,,,,,,,,,,,,,,ENG,0,935685.461369267,1119002.83645314,935685.461369267,1119002.83645314,935420.133581808,935950.780435444,1118637.00260312,1119368.67355827,,100 CULBERT ST,2022/06/24 00:00:00+00,0300,0400,100 CULBERT ST,LARCENY,,All Other
3066,SyrStreets,M,100,A,100 SEYMOUR ST,100 SEYMOUR ST,100 SEYMOUR ST,StreetAddress,,,100 SEYMOUR ST,,,20,,100,100,136,100-136,R,,,SEYMOUR,ST,,,,,,,,,100 SEYMOUR ST,,,,,,,,,,,,,,,ENG,0,934793.013900413,1108914.17150172,934793.013900413,1108914.17150172,934527.549643065,935058.469441298,1108548.35076538,1109279.99549298,,100 SEYMOUR ST,2022/06/24 00:00:00+00,2317,2317,100 SEYMOUR ST,BURGLARY,Yes,From Building
3067,SyrPoints,M,95.89,A,"1200 LEMOYNE, 13208","1200 LEMOYNE, 13208",1200 LEMOYNE,PointAddress,,,"1200 LEMOYNE, 13208",,,20,,1200,,,,,,,LEMOYNE,,,,,,,,,,1200 LEMOYNE,,,,,,,,,,,,13208,,,ENG,0,935079.806496495,1122530.77238456,935079.806496495,1122530.77238456,934814.511593082,935345.092677197,1122164.94489739,1122896.60312685,,1200 LEMOYNE AV,2022/06/19 00:00:00+00,2350,0001,1200 LEMOYNE AV,AGGRAVATED ASSAULT,,
3068,SyrStreets,M,100,A,100 E CHELTENHAM RD,100 E CHELTENHAM RD,100 E CHELTENHAM RD,StreetAddress,,,100 E CHELTENHAM RD,,,20,,100,100,198,100-198,R,E,,CHELTENHAM,RD,,,,,,,,,100 E CHELTENHAM RD,,,,,,,,,,,,,,,ENG,0,937896.873012794,1091599.94651245,937896.873012794,1091599.94651245,937631.249591893,938162.487724186,1091234.09302856,1091965.80325121,,100 E  CHELTENHAM RD,2022/06/24 00:00:00+00,2130,0530,100 E  CHELTENHAM RD,MV THEFT,,Motor Vehicle
3069,SyrPoints,M,91.43,A,"1700 W GENESEE, 13204","1700 W GENESEE, 13204",1700 W GENESEE,PointAddress,,,"1700 W GENESEE, 13204",,,20,THE GEDDES,1700,,,,,W,,GENESEE,,,,,,,,,,1700 W GENESEE,,,,,,,,,,,,13204,,,ENG,0,925398.198801206,1112268.69335357,925398.198801206,1112268.69335357,925132.623107924,925663.765779255,1111902.98384024,1112634.40612136,ST,1700 W  GENESEE ST,2022/06/19 00:00:00+00,1200,1200,1700 W  GENESEE ST,LARCENY,,All Other
3070,SyrStreets,M,100,A,1400 MIDLAND AVE,1400 MIDLAND AVE,1400 MIDLAND AVE,StreetAddress,,,1400 MIDLAND AVE,,,20,,1400,1400,1498,1400-1498,R,,,MIDLAND,AVE,,,,,,,,,1400 MIDLAND AVE,,,,,,,,,,,,,,,ENG,0,935706.265490135,1102630.21330441,935706.265490135,1102630.21330441,935440.740018692,935971.782247696,1102264.3832176,1102996.04664612,,1400 MIDLAND AV,2022/06/24 00:00:00+00,1345,1345,1400 MIDLAND AV,MURDER,,
3071,SyrPoints,M,90,A,"200 HARTSON, 13204","200 HARTSON, 13204",200 HARTSON,PointAddress,,,"200 HARTSON, 13204",,,20,,200,,,,,,,HARTSON,,,,,,,,,,200 HARTSON,,,,,,,,,,,,13204,,,ENG,0,928769.974393014,1106724.8299184,928769.974393014,1106724.8299184,928504.38627318,929035.553799141,1106359.08152956,1107090.5815618,ST,200 HARTSON ST,2022/06/19 00:00:00+00,1602,1602,200 HARTSON ST,AGGRAVATED ASSAULT,,
3072,SyrStreets,M,100,A,100 SEYMOUR ST,100 SEYMOUR ST,100 SEYMOUR ST,StreetAddress,,,100 SEYMOUR ST,,,20,,100,100,136,100-136,R,,,SEYMOUR,ST,,,,,,,,,100 SEYMOUR ST,,,,,,,,,,,,,,,ENG,0,934793.013900413,1108914.17150172,934793.013900413,1108914.17150172,934527.549643065,935058.469441298,1108548.35076538,1109279.99549298,,100 SEYMOUR ST,2022/06/24 00:00:00+00,0155,0155,100 SEYMOUR ST,BURGLARY,,
3073,SyrPoints,M,88.56,A,"200 FAYETTE, 13224","200 FAYETTE, 13224",200 FAYETTE,PointAddress,,,"200 FAYETTE, 13224",,,20,,200,,,,,,,FAYETTE,,,,,,,,,,200 FAYETTE,,,,,,,,,,,,13224,,,ENG,0,949409.382275875,1111272.29675733,949409.382275875,1111272.29675733,949144.182887353,949674.572942588,1110906.3011193,1111638.29565113,ST,200 W  FAYETTE ST,2022/06/19 00:00:00+00,0350,0350,200 W  FAYETTE ST,AGGRAVATED ASSAULT,,
3074,SyrStreets,M,100,A,400 VAN BUREN ST,400 VAN BUREN ST,400 VAN BUREN ST,StreetAddress,,,400 VAN BUREN ST,,,20,,400,400,450,400-450,R,,,VAN BUREN,ST,,,,,,,,,400 VAN BUREN ST,,,,,,,,,,,,,,,ENG,0,938353.080356209,1107032.8845439,938353.080356209,1107032.8845439,938087.650907688,938618.501088089,1106667.02181862,1107398.75052428,,400 VAN BUREN ST,2022/06/24 00:00:00+00,1010,1011,400 VAN BUREN ST,LARCENY,,From Motor Vehicle
3075,SyrStreets,M,100,A,800 WOLF ST,800 WOLF ST,800 WOLF ST,StreetAddress,,,800 WOLF ST,,,20,,800,800,810,800-810,R,,,WOLF,ST,,,,,,,,,800 WOLF ST,,,,,,,,,,,,,,,ENG,0,933344.266506755,1121401.76982102,933344.266506755,1121401.76982102,933078.929841279,933609.594450544,1121035.96331833,1121767.57957874,,800 WOLF ST,2022/06/25 00:00:00+00,2035,2037,800 WOLF ST,ROBBERY,,Motor Vehicle
3076,SyrStreets,M,100,A,900 JAMES ST,900 JAMES ST,900 JAMES ST,StreetAddress,,,900 JAMES ST,,,20,,900,900,918,900-918,R,,,JAMES,ST,,,,,,,,,900 JAMES ST,,,,,,,,,,,,,,,ENG,0,939089.007044272,1114233.82145109,939089.007044272,1114233.82145109,938823.676622618,939354.328745802,1113867.94817197,1114599.69798545,,900 JAMES ST,2022/06/24 00:00:00+00,0000,0700,900 JAMES ST,LARCENY,,
3077,SyrStreets,M,100,A,300 GREEN ST,300 GREEN ST,300 GREEN ST,StreetAddress,,,300 GREEN ST,,,20,,300,300,300,300-300,R,,,GREEN,ST,,,,,,,,,300 GREEN ST,,,,,,,,,,,,,,,ENG,0,939237.755054357,1113521.07078733,939237.755054357,1113521.07078733,938972.418413214,939503.08297566,1113155.19591005,1113886.94891985,,300 GREEN ST,2022/06/24 00:00:00+00,0530,0546,300 GREEN ST,AGGRAVATED ASSAULT,,
3078,SyrStreets,M,100,A,100 RICHMOND AVE,100 RICHMOND AVE,100 RICHMOND AVE,StreetAddress,,,100 RICHMOND AVE,,,20,,100,100,108,100-108,R,,,RICHMOND,AVE,,,,,,,,,100 RICHMOND AVE,,,,,,,,,,,,,,,ENG,0,931678.383988645,1111598.25909638,931678.383988645,1111598.25909638,931412.901806057,931943.857454467,1111232.47484889,1111964.04659867,,100 RICHMOND AV,2022/06/23 00:00:00+00,2258,2258,100 RICHMOND AV,LARCENY,,From Motor Vehicle
3079,SyrStreets,M,100,A,900 JAMES ST,900 JAMES ST,900 JAMES ST,StreetAddress,,,900 JAMES ST,,,20,,900,900,918,900-918,R,,,JAMES,ST,,,,,,,,,900 JAMES ST,,,,,,,,,,,,,,,ENG,0,939089.007044272,1114233.82145109,939089.007044272,1114233.82145109,938823.676622618,939354.328745802,1113867.94817197,1114599.69798545,,900 JAMES ST,2022/06/24 00:00:00+00,2300,0100,900 JAMES ST,LARCENY,,From Motor Vehicle
3080,SyrStreets,M,100,A,100 CULBERT ST,100 CULBERT ST,100 CULBERT ST,StreetAddress,,,100 CULBERT ST,,,20,,100,100,198,100-198,R,,,CULBERT,ST,,,,,,,,,100 CULBERT ST,,,,,,,,,,,,,,,ENG,0,935685.461369267,1119002.83645314,935685.461369267,1119002.83645314,935420.133581808,935950.780435444,1118637.00260312,1119368.67355827,,100 CULBERT ST,2022/06/23 00:00:00+00,2115,2119,100 CULBERT ST,AGGRAVATED ASSAULT,,
3081,SyrPoints,M,95.89,A,"300 COOLIDGE, 13207","300 COOLIDGE, 13207",300 COOLIDGE,PointAddress,,,"300 COOLIDGE, 13207",,,20,,300,,,,,,,COOLIDGE,,,,,,,,,,300 COOLIDGE,,,,,,,,,,,,13207,,,ENG,0,932413.911003662,1104843.51922718,932413.911003662,1104843.51922718,932148.359069601,932679.454223807,1104477.72784967,1105209.31385943,,300 COOLIDGE AV,2022/06/18 00:00:00+00,1340,1340,300 COOLIDGE AV,LARCENY,,All Other
3082,SyrPoints,M,91.43,A,"1000 W GENESEE, 13204","1000 W GENESEE, 13204",1000 W GENESEE,PointAddress,,,"1000 W GENESEE, 13204",,,20,7-ELEVEN,1000,,,,,W,,GENESEE,,,,,,,,,,1000 W GENESEE,,,,,,,,,,,,13204,,,ENG,0,930346.408850915,1113017.36623324,930346.408850915,1113017.36623324,930080.922272913,930611.886711904,1112651.5975274,1113383.13819383,ST,1000 W  GENESEE ST,2022/06/18 00:00:00+00,2245,2245,1000 W  GENESEE ST,BURGLARY,,All Other
3083,SyrStreets,M,97.53,A,600 SOUTH AVE,600 SOUTH AVE,600 SOUTH AVE,StreetAddress,,,600 SOUTH AVE,,,20,,600,600,698,600-698,R,,,SOUTH,AVE,,,,,,,,,600 SOUTH AVE,,,,,,,,,,,,,,,ENG,0,933679.837069465,1105543.50062274,933679.837069465,1105543.50062274,933414.314061592,933945.351362726,1105177.69398227,1105909.31051803,,600 SOUTH,2022/06/23 00:00:00+00,1052,1052,600 SOUTH,LARCENY,Yes,Unknown
3084,SyrPoints,M,89.09,A,"500 ULSTER, 13204","500 ULSTER, 13204",500 ULSTER,PointAddress,,,"500 ULSTER, 13204",,,20,,500,,,,,,,ULSTER,,,,,,,,,,500 ULSTER,,,,,,,,,,,,13204,,,ENG,0,926208.772443597,1110763.62028794,926208.772443597,1110763.62028794,925943.191685504,926474.344486905,1110397.90146826,1111129.34236209,ST,500 ULSTER ST,2022/06/18 00:00:00+00,1300,1300,500 ULSTER ST,LARCENY,,All Other
3085,SyrStreets,M,100,A,300 WADSWORTH ST,300 WADSWORTH ST,300 WADSWORTH ST,StreetAddress,,,300 WADSWORTH ST,,,20,,300,300,364,300-364,R,,,WADSWORTH,ST,,,,,,,,,300 WADSWORTH ST,,,,,,,,,,,,,,,ENG,0,938942.825405353,1119754.65127574,938942.825405353,1119754.65127574,938677.559440692,939208.082647432,1119388.7783771,1120120.52742967,,300 WADSWORTH ST,2022/06/23 00:00:00+00,1200,0730,300 WADSWORTH ST,BURGLARY,,From Building
3086,SyrPoints,M,95.89,A,"900 MILTON, 13204","900 MILTON, 13204",900 MILTON,PointAddress,,,"900 MILTON, 13204",,,20,,900,,,,,,,MILTON,,,,,,,,,,900 MILTON,,,,,,,,,,,,13204,,,ENG,0,924880.979053462,1113561.95018597,924880.979053462,1113561.95018597,924615.410611506,925146.538779749,1113196.24653224,1113927.65709414,,900 MILTON AV,2022/06/18 00:00:00+00,1700,2200,900 MILTON AV,BURGLARY,,All Other
3087,SyrStreets,M,100,A,800 OAK ST,800 OAK ST,800 OAK ST,StreetAddress,,,800 OAK ST,,,20,,800,800,898,800-898,R,,,OAK,ST,,,,,,,,,800 OAK ST,,,,,,,,,,,,,,,ENG,0,939749.692835983,1116466.17765704,939749.692835983,1116466.17765704,939484.400122057,940014.976828576,1116100.29594485,1116832.06262452,,800 OAK ST,2022/06/23 00:00:00+00,0115,0115,800 OAK ST,ROBBERY,,Motor Vehicle
3088,SyrStreets,M,100,A,100 CARBON ST,100 CARBON ST,100 CARBON ST,StreetAddress,,,100 CARBON ST,,,20,,100,100,198,100-198,R,,,CARBON,ST,,,,,,,,,100 CARBON ST,,,,,,,,,,,,,,,ENG,0,937772.932875074,1116756.65117418,937772.932875074,1116756.65117418,937507.61169112,938038.245338146,1116390.79297212,1117122.51263142,,100 CARBON ST,2022/06/22 00:00:00+00,2200,2215,100 CARBON ST,AGGRAVATED ASSAULT,,
3089,SyrStreets,M,100,A,300 N SALINA ST,300 N SALINA ST,300 N SALINA ST,StreetAddress,,,300 N SALINA ST,,,20,,300,300,306,300-306,R,N,,SALINA,ST,,,,,,,,,300 N SALINA ST,,,,,,,,,,,,,,,ENG,0,935476.600363404,1112824.42237963,935476.600363404,1112824.42237963,935211.194452085,935741.997556296,1112458.5925343,1113190.25547998,,300 N  SALINA ST,2022/06/23 00:00:00+00,1130,1202,300 N  SALINA ST,LARCENY,,All Other
3090,SyrStreets,M,100,A,100 RONEY LN,100 RONEY LN,100 RONEY LN,StreetAddress,,,100 RONEY LN,,,20,,100,100,100,100-100,R,,,RONEY,LN,,,,,,,,,100 RONEY LN,,,,,,,,,,,,,,,ENG,0,939826.336560596,1101338.29593699,939826.336560596,1101338.29593699,939560.862041179,940091.802365509,1100972.41705404,1101704.17807506,,100 RONEY LN,2022/06/22 00:00:00+00,1056,1625,100 RONEY LN,BURGLARY,Yes,All Other
3091,SyrStreets,M,100,A,100 STRONG AVE,100 STRONG AVE,100 STRONG AVE,StreetAddress,,,100 STRONG AVE,,,20,,100,100,198,100-198,R,,,STRONG,AVE,,,,,,,,,100 STRONG AVE,,,,,,,,,,,,,,,ENG,0,944557.529201801,1107595.06764452,944557.529201801,1107595.06764452,944292.206848948,944822.842835943,1107229.13079591,1107961.00774858,,100 STRONG AV,2022/06/22 00:00:00+00,2200,0700,100 STRONG AV,BURGLARY,,From Building
3092,SyrPoints,M,88,A,"100 DAVIS, 13204","100 DAVIS, 13204",100 DAVIS,PointAddress,,,"100 DAVIS, 13204",,,20,,100,,,,,,,DAVIS,,,,,,,,,,100 DAVIS,,,,,,,,,,,,13204,,,ENG,0,931528.456547,1107735.52076302,931528.456547,1107735.52076302,931262.925248685,931793.979130337,1107369.73924034,1108101.30554042,ST,100 DAVIS ST,2022/06/17 00:00:00+00,1957,1957,100 DAVIS ST,AGGRAVATED ASSAULT,,
3093,SyrStreets,M,100,A,200 BRIGGS ST,200 BRIGGS ST,200 BRIGGS ST,StreetAddress,,,200 BRIGGS ST,,,20,,200,200,240,200-240,R,,,BRIGGS,ST,,,,,,,,,200 BRIGGS ST,,,,,,,,,,,,,,,ENG,0,938834.817836074,1121458.32557398,938834.817836074,1121458.32557398,938569.57074736,939100.05620147,1121092.45354348,1121824.20085978,,200 BRIGGS ST,2022/06/22 00:00:00+00,0202,0202,200 BRIGGS ST,BURGLARY,,
3094,SyrStreets,M,100,A,200 LATTER DR,200 LATTER DR,200 LATTER DR,StreetAddress,,,200 LATTER DR,,,20,,200,200,298,200-298,R,,,LATTER,DR,,,,,,,,,200 LATTER DR,,,,,,,,,,,,,,,ENG,0,939120.936775322,1091669.85977578,939120.936775322,1091669.85977578,938855.333958126,939386.530882603,1091303.99169034,1092035.73111616,,200 LATTER DR,2022/06/22 00:00:00+00,1805,1805,200 LATTER DR,MV THEFT,,Motor Vehicle
3095,SyrPoints,M,95.89,A,"100 WOODBINE, 13206","100 WOODBINE, 13206",100 WOODBINE,PointAddress,,,"100 WOODBINE, 13206",,,20,,100,,,,,,,WOODBINE,,,,,,,,,,100 WOODBINE,,,,,,,,,,,,13206,,,ENG,0,946633.922002708,1118394.26729471,946633.922002708,1118394.26729471,946368.764021578,946899.071259623,1118028.30296942,1118760.23487569,,100 WOODBINE AV,2022/06/17 00:00:00+00,2000,0550,100 WOODBINE AV,LARCENY,,From Motor Vehicle
3096,SyrStreets,M,100,A,1300 S STATE ST,1300 S STATE ST,1300 S STATE ST,StreetAddress,,,1300 S STATE ST,,,20,,1300,1300,1328,1300-1328,R,S,,STATE,ST,,,,,,,,,1300 S STATE ST,,,,,,,,,,,,,,,ENG,0,936799.900466035,1106296.99963979,936799.900466035,1106296.99963979,936534.437008335,937065.355207867,1105931.15561497,1106662.84691961,,1300 S  STATE ST,2022/06/23 00:00:00+00,2101,2101,1300 S  STATE ST,AGGRAVATED ASSAULT,,
3097,SyrPoints,M,85.33,A,"1 DESTINY USA, 13204","1 DESTINY USA, 13204",1 DESTINY USA,PointAddress,,,"1 DESTINY USA, 13204",,,20,AERIE,1,,,,,,,DESTINY USA,,,,,,,,,,1 DESTINY USA,,,,,,,,,,,,13204,,,ENG,0,929661.248759723,1118108.16963039,929661.248759723,1118108.16963039,929395.812633645,929926.676166684,1117742.40786717,1118473.93464837,DR,1 DESTINY USA DR,2022/06/17 00:00:00+00,1125,1125,1 DESTINY USA DR,LARCENY,,Shoplifting
3098,SyrPoints,M,85.33,A,"1 DESTINY USA, 13204","1 DESTINY USA, 13204",1 DESTINY USA,PointAddress,,,"1 DESTINY USA, 13204",,,20,AERIE,1,,,,,,,DESTINY USA,,,,,,,,,,1 DESTINY USA,,,,,,,,,,,,13204,,,ENG,0,929661.248759723,1118108.16963039,929661.248759723,1118108.16963039,929395.812633645,929926.676166684,1117742.40786717,1118473.93464837,DR,1 DESTINY USA DR,2022/06/17 00:00:00+00,1710,1730,1 DESTINY USA DR,LARCENY,,Shoplifting
3099,SyrStreets,M,100,A,200 POLK ST,200 POLK ST,200 POLK ST,StreetAddress,,,200 POLK ST,,,20,,200,200,220,200-220,R,,,POLK,ST,,,,,,,,,200 POLK ST,,,,,,,,,,,,,,,ENG,0,951881.245141896,1113032.02066744,951881.245141896,1113032.02066744,951616.107040651,952146.37451981,1112665.99509798,1113398.04949284,,200 POLK ST,2022/06/22 00:00:00+00,1345,1345,200 POLK ST,AGGRAVATED ASSAULT,,
